rank	gene_id	symbol	mean_tpm	var_log2tpm
1644	ENSG00000106714	CNTNAP3	1.672	0.7434
1645	ENSG00000164877	MICALL2	5.165	0.7433
1646	ENSG00000132437	DDC	1.008	0.7433
1647	ENSG00000132773	TOE1	51.294	0.743
1648	ENSG00000180448	ARHGAP45	5.988	0.7428
1649	ENSG00000197763	TXNRD3	6.807	0.7425
1650	ENSG00000189114	BLOC1S3	17.192	0.7421
1651	ENSG00000114861	FOXP1	25.595	0.7416
1652	ENSG00000240344	PPIL3	7.109	0.7413
1653	ENSG00000187091	PLCD1	5.816	0.7412
1654	ENSG00000145088	EAF2	1.563	0.7411
1655	ENSG00000180336	MEIOC	1.42	0.741
1656	ENSG00000168876	ANKRD49	22.925	0.741
1657	ENSG00000120616	EPC1	26.184	0.7401
1658	ENSG00000115297	TLX2	3.884	0.74
1659	ENSG00000154642	C21orf91	1.885	0.7399
1660	ENSG00000172020	GAP43	2.293	0.7398
1661	ENSG00000087076	HSD17B14	8.9	0.7398
1662	ENSG00000134247	PTGFRN	16.674	0.7398
1663	ENSG00000224712	NPIPA3	1.179	0.7396
1664	ENSG00000114948	ADAM23	2.796	0.7394
1665	ENSG00000008277	ADAM22	4.823	0.7392
1666	ENSG00000122547	EEPD1	14.726	0.7391
1667	ENSG00000104856	RELB	4.856	0.7388
1668	ENSG00000122970	IFT81	7.222	0.738
1669	ENSG00000013441	CLK1	6.146	0.7379
1670	ENSG00000198929	NOS1AP	2.743	0.7374
1671	ENSG00000129028	THAP10	1.507	0.7374
1672	ENSG00000118961	LDAH	4.723	0.7368
1673	ENSG00000134324	LPIN1	10.481	0.7368
1674	ENSG00000078237	TIGAR	14.461	0.736
1675	ENSG00000185761	ADAMTSL5	2.977	0.7353
1676	ENSG00000121481	RNF2	7.86	0.734
1677	ENSG00000125637	PSD4	2.116	0.7339
1678	ENSG00000108821	COL1A1	9.355	0.7336
1679	ENSG00000204859	ZBTB48	111.772	0.7333
1680	ENSG00000164659	ELAPOR2	1.572	0.733
1681	ENSG00000150054	MPP7	2.869	0.733
1682	ENSG00000081181	ARG2	7.355	0.7323
1683	ENSG00000146410	MTFR2	4.087	0.7323
1684	ENSG00000172869	DMXL1	2.176	0.7322
1685	ENSG00000189079	ARID2	6.2	0.7321
1686	ENSG00000132470	ITGB4	1.205	0.7321
1687	ENSG00000177854	TMEM187	7.085	0.7315
1688	ENSG00000165832	TRUB1	19.554	0.7311
1689	ENSG00000186017	ZNF566	4.847	0.7295
1690	ENSG00000135049	AGTPBP1	5.286	0.7294
1691	ENSG00000196189	SEMA4A	1.381	0.7294
1692	ENSG00000159788	RGS12	12.674	0.7293
1693	ENSG00000147509	RGS20	16.574	0.7293
1694	ENSG00000172888	ZNF621	5.35	0.7291
1695	ENSG00000123191	ATP7B	4.028	0.7285
1696	ENSG00000082497	SERTAD4	7.429	0.7282
1697	ENSG00000005175	RPAP3	20.186	0.7275
1698	ENSG00000105784	RUNDC3B	1.181	0.7272
1699	ENSG00000100528	CNIH1	10.34	0.7272
1700	ENSG00000198677	SKIC3	4.553	0.7267
1701	ENSG00000101004	NINL	25.695	0.7266
1702	ENSG00000173530	TNFRSF10D	2.197	0.7259
1703	ENSG00000154309	DISP1	11.308	0.7246
1704	ENSG00000155111	CDK19	4.833	0.7246
1705	ENSG00000146966	DENND2A	1.589	0.7245
1706	ENSG00000124788	ATXN1	5.362	0.7245
1707	ENSG00000128408	RIBC2	25.009	0.7243
1708	ENSG00000188747	NOXA1	4.119	0.7231
1709	ENSG00000197818	SLC9A8	8.132	0.7228
1710	ENSG00000135953	MFSD9	9.877	0.7226
1711	ENSG00000075223	SEMA3C	2.012	0.7223
1712	ENSG00000138180	CEP55	9.485	0.7217
1713	ENSG00000116285	ERRFI1	2.114	0.7216
1714	ENSG00000134900	TPP2	4.573	0.7213
1715	ENSG00000150764	DIXDC1	4.399	0.7212
1716	ENSG00000121068	TBX2	73.814	0.7208
1717	ENSG00000186998	EMID1	4.533	0.7207
1718	ENSG00000181085	MAPK15	8.126	0.7207
1719	ENSG00000051382	PIK3CB	1.726	0.7206
1720	ENSG00000120798	NR2C1	23.358	0.7203
1721	ENSG00000006638	TBXA2R	1.378	0.7201
1722	ENSG00000078403	MLLT10	13.186	0.7199
1723	ENSG00000104660	LEPROTL1	15.071	0.7199
1724	ENSG00000173868	PHOSPHO1	2.25	0.7197
1725	ENSG00000064218	DMRT3	1.625	0.719
1726	ENSG00000256806	C17orf100	2.201	0.7189
1727	ENSG00000205642	VCX3B	3.564	0.7189
1728	ENSG00000152219	ARL14EP	8.139	0.7187
1729	ENSG00000173611	SCAI	2.484	0.7186
1730	ENSG00000176845	METRNL	9.877	0.7185
1731	ENSG00000116127	ALMS1	28.137	0.7184
1732	ENSG00000138050	THUMPD2	29.613	0.7182
1733	ENSG00000088727	KIF9	14.578	0.7178
1734	ENSG00000001084	GCLC	16.013	0.7171
1735	ENSG00000163788	SNRK	6.037	0.717
1736	ENSG00000005801	ZNF195	12.207	0.7165
1737	ENSG00000185513	L3MBTL1	4.46	0.7155
1738	ENSG00000033170	FUT8	3.178	0.7146
1739	ENSG00000129128	SPCS3	65.663	0.7145
1740	ENSG00000213654	GPSM3	1.058	0.7144
1741	ENSG00000154079	SDHAF4	34.49	0.7137
1742	ENSG00000103707	MTFMT	12.709	0.7133
1743	ENSG00000169071	ROR2	3.372	0.7133
1744	ENSG00000133639	BTG1	6.437	0.7129
1745	ENSG00000154358	OBSCN	7.674	0.7128
1746	ENSG00000134986	NREP	8.817	0.7121
1747	ENSG00000204947	ZNF425	4.023	0.7113
1748	ENSG00000214226	C17orf67	6.401	0.7107
1749	ENSG00000153790	SPMIP4	3.665	0.7105
1750	ENSG00000100934	SEC23A	12.015	0.7102
1751	ENSG00000107859	PITX3	1.34	0.71
1752	ENSG00000106588	PSMA2	14.457	0.7097
1753	ENSG00000112249	ASCC3	8.093	0.7097
1754	ENSG00000151693	ASAP2	1.96	0.7096
1755	ENSG00000184349	EFNA5	7.01	0.7092
1756	ENSG00000162496	DHRS3	10.115	0.7088
1757	ENSG00000119537	KDSR	5.557	0.7087
1758	ENSG00000141429	GALNT1	12.769	0.7078
1759	ENSG00000135164	DMTF1	10.543	0.7062
1760	ENSG00000069020	MAST4	17.618	0.7056
1761	ENSG00000176809	LRRC37A3	1.738	0.7055
1762	ENSG00000187098	MITF	3.267	0.7053
1763	ENSG00000104863	LIN7B	27.901	0.7051
1764	ENSG00000176731	RBIS	23.061	0.7046
1765	ENSG00000128652	HOXD3	3.314	0.7045
1766	ENSG00000110330	BIRC2	15.581	0.7044
1767	ENSG00000196436	NPIPB15	7.798	0.7041
1768	ENSG00000142178	SIK1	3.45	0.704
1769	ENSG00000140057	AK7	2.674	0.7039
1770	ENSG00000129646	QRICH2	4.105	0.7038
1771	ENSG00000107485	GATA3	26.248	0.7036
1772	ENSG00000177181	RIMKLA	2.994	0.7034
1773	ENSG00000147535	PLPP5	5.516	0.7032
1774	ENSG00000205133	TRIQK	1.095	0.7029
1775	ENSG00000120129	DUSP1	10.526	0.7026
1776	ENSG00000155189	AGPAT5	4.429	0.7019
1777	ENSG00000156239	N6AMT1	2.079	0.7018
1778	ENSG00000129682	FGF13	2.097	0.7017
1779	ENSG00000184271	POU6F1	1.989	0.7016
1780	ENSG00000163877	SNIP1	14.743	0.7013
1781	ENSG00000253250	C8orf88	6.788	0.701
1782	ENSG00000130529	TRPM4	7.637	0.701
1783	ENSG00000186106	ANKRD46	4.257	0.7008
1784	ENSG00000206140	TMEM191C	5.089	0.7008
1785	ENSG00000104312	RIPK2	5.015	0.7008
1786	ENSG00000243989	ACY1	32.821	0.7007
1787	ENSG00000151692	RNF144A	1.701	0.7006
1788	ENSG00000004838	ZMYND10	3.106	0.7001
1789	ENSG00000150456	EEF1AKMT1	4.488	0.6999
1790	ENSG00000118762	PKD2	4.986	0.6998
1791	ENSG00000171827	ZNF570	1.817	0.6995
1792	ENSG00000134294	SLC38A2	4.418	0.6991
1793	ENSG00000056972	TRAF3IP2	11.937	0.699
1794	ENSG00000180626	ZNF594	1.863	0.6986
1795	ENSG00000105738	SIPA1L3	9.164	0.6986
1796	ENSG00000140471	LINS1	21.495	0.6983
1797	ENSG00000196388	INCA1	2.594	0.6981
1798	ENSG00000035928	RFC1	55.257	0.698
1799	ENSG00000292327	PPP2R3B	13.749	0.6979
1800	ENSG00000153827	TRIP12	12.302	0.6976
1801	ENSG00000214655	ZSWIM8	56.815	0.6974
1802	ENSG00000070269	TMEM260	1.446	0.6973
1803	ENSG00000159761	C16orf86	3.532	0.6959
1804	ENSG00000163521	GLB1L	5.13	0.6956
1805	ENSG00000189042	ZNF567	1.605	0.6955
1806	ENSG00000168671	UGT3A2	2.436	0.695
1807	ENSG00000186469	GNG2	1.188	0.6949
1808	ENSG00000101955	SRPX	3.254	0.6947
1809	ENSG00000101160	CTSZ	11.297	0.6947
1810	ENSG00000140280	LYSMD2	6.675	0.6944
1811	ENSG00000116668	SWT1	1.174	0.6942
1812	ENSG00000166664	CHRFAM7A	4.909	0.6932
1813	ENSG00000187808	SOWAHD	1.869	0.6932
1814	ENSG00000091428	RAPGEF4	2.694	0.6929
1815	ENSG00000165959	CLMN	6.984	0.6924
1816	ENSG00000134697	GNL2	472.218	0.692
1817	ENSG00000005889	ZFX	8.816	0.692
1818	ENSG00000284691	ENSG00000284691	2.568	0.6916
1819	ENSG00000196132	MYT1	1.612	0.6916
1820	ENSG00000172493	AFF1	15.607	0.6914
1821	ENSG00000172269	DPAGT1	5.577	0.6914
1822	ENSG00000156232	WHAMM	8.792	0.6912
1823	ENSG00000186314	PRELID2	12.938	0.6911
1824	ENSG00000172986	GXYLT2	1.795	0.6908
1825	ENSG00000167005	NUDT21	50.061	0.6907
1826	ENSG00000134548	SPX	1.21	0.6905
1827	ENSG00000114854	TNNC1	4.685	0.6904
1828	ENSG00000185522	LMNTD2	3.284	0.6903
1829	ENSG00000277150	F8A3	5.623	0.6902
1830	ENSG00000066697	MSANTD3	64.364	0.6901
1831	ENSG00000072274	TFRC	6.238	0.6899
1832	ENSG00000136521	NDUFB5	31.894	0.6898
1833	ENSG00000103199	ZNF500	14.885	0.6897
1834	ENSG00000112659	CUL9	23.672	0.6896
1835	ENSG00000115548	KDM3A	17.59	0.6895
1836	ENSG00000118620	ZNF430	6.997	0.6894
1837	ENSG00000157152	SYN2	3.069	0.6893
1838	ENSG00000170832	USP32	11.313	0.6892
1839	ENSG00000151835	SACS	10.212	0.6888
1840	ENSG00000073614	KDM5A	106.583	0.6887
1841	ENSG00000066427	ATXN3	6.094	0.6883
1842	ENSG00000106536	POU6F2	1.878	0.6882
1843	ENSG00000142920	AZIN2	3.469	0.688
1844	ENSG00000166669	ATF7IP2	1.348	0.688
1845	ENSG00000137876	RSL24D1	8.66	0.6876
1846	ENSG00000133812	SBF2	5.152	0.6875
1847	ENSG00000180318	ALX1	5.943	0.6869
1848	ENSG00000132466	ANKRD17	27.675	0.6867
1849	ENSG00000077150	NFKB2	36.234	0.686
1850	ENSG00000182986	ZNF320	2.525	0.686
1851	ENSG00000205639	MFSD2B	2.167	0.6858
1852	ENSG00000089916	GPATCH2L	8.418	0.6858
1853	ENSG00000054690	PLEKHH1	2.915	0.6855
1854	ENSG00000183054	RGPD6	1.557	0.6851
1855	ENSG00000158427	TMSB15B	7.586	0.6848
1856	ENSG00000006757	PNPLA4	13.305	0.6848
1857	ENSG00000166685	COG1	12.928	0.6848
1858	ENSG00000106524	ANKMY2	4.818	0.6847
1859	ENSG00000158716	DUSP23	5.738	0.6843
1860	ENSG00000007384	RHBDF1	5.62	0.6842
1861	ENSG00000157350	ST3GAL2	9.3	0.684
1862	ENSG00000113838	TBCCD1	5.111	0.6837
1863	ENSG00000164674	SYTL3	1.151	0.6836
1864	ENSG00000167103	PIP5KL1	1.632	0.6832
1865	ENSG00000240204	SMKR1	15.01	0.6824
1866	ENSG00000266173	STRADA	23.353	0.6823
1867	ENSG00000122008	POLK	2.631	0.6819
1868	ENSG00000159433	STARD9	2.802	0.6818
1869	ENSG00000117054	ACADM	16.703	0.6816
1870	ENSG00000267426	ENSG00000267426	1.215	0.6815
1871	ENSG00000122545	SEPTIN7	102.556	0.6814
1872	ENSG00000119547	ONECUT2	2.945	0.6806
1873	ENSG00000128594	LRRC4	1.734	0.6805
1874	ENSG00000265972	TXNIP	2.096	0.6804
1875	ENSG00000138835	RGS3	10.105	0.6803
1876	ENSG00000180628	PCGF5	4.357	0.6803
1877	ENSG00000065183	WDR3	11.787	0.6801
1878	ENSG00000179912	R3HDM2	20.495	0.68
1879	ENSG00000087303	NID2	5.21	0.6799
1880	ENSG00000139714	MORN3	1.223	0.6796
1881	ENSG00000272916	ENSG00000272916	2.547	0.6792
1882	ENSG00000163126	ANKRD23	12.312	0.6791
1883	ENSG00000107771	CCSER2	6.589	0.6776
1884	ENSG00000181218	H2AC25	97.315	0.6775
1885	ENSG00000126091	ST3GAL3	16.403	0.6769
1886	ENSG00000114670	NEK11	1.383	0.6769
1887	ENSG00000125378	BMP4	19.938	0.6768
1888	ENSG00000069696	DRD4	1.182	0.6767
1889	ENSG00000085982	USP40	24.324	0.676
1890	ENSG00000154102	C16orf74	15.74	0.6759
1891	ENSG00000185885	IFITM1	13.97	0.6757
1892	ENSG00000155428	TRIM74	1.183	0.6757
1893	ENSG00000204519	ZNF551	2.163	0.6756
1894	ENSG00000111725	PRKAB1	29.788	0.6754
1895	ENSG00000117114	ADGRL2	5.975	0.6754
1896	ENSG00000204262	COL5A2	3.699	0.6754
1897	ENSG00000105136	ZNF419	2.142	0.6751
1898	ENSG00000156504	PABIR2	7.558	0.6751
1899	ENSG00000176225	RTTN	1.384	0.6749
1900	ENSG00000077522	ACTN2	10.295	0.6749
1901	ENSG00000173320	STOX2	4.239	0.6748
1902	ENSG00000059728	MXD1	2.733	0.6748
1903	ENSG00000100614	PPM1A	6.424	0.6747
1904	ENSG00000063978	RNF4	17.935	0.6747
1905	ENSG00000088448	ANKRD10	3.612	0.6745
1906	ENSG00000031003	FAM13B	2.588	0.6743
1907	ENSG00000085465	OVGP1	1.984	0.6738
1908	ENSG00000161243	FBXO27	2.271	0.6729
1909	ENSG00000213762	ZNF134	3.818	0.6728
1910	ENSG00000110841	PPFIBP1	9.645	0.6725
1911	ENSG00000077514	POLD3	17.006	0.6724
1912	ENSG00000241058	NSUN6	3.561	0.672
1913	ENSG00000135299	ANKRD6	10.64	0.6715
1914	ENSG00000188368	PRR19	2.064	0.6711
1915	ENSG00000160117	ANKLE1	1.693	0.671
1916	ENSG00000145029	NICN1	5.218	0.6706
1917	ENSG00000107968	MAP3K8	3.677	0.6704
1918	ENSG00000113391	ARB2A	2.75	0.6703
1919	ENSG00000198478	SH3BGRL2	2.971	0.6701
1920	ENSG00000136108	CKAP2	40.46	0.6698
1921	ENSG00000120438	TCP1	107.385	0.6697
1922	ENSG00000240694	PNMA2	7.066	0.6697
1923	ENSG00000119431	HDHD3	17.52	0.6696
1924	ENSG00000069399	BCL3	3.187	0.6685
1925	ENSG00000044446	PHKA2	15.033	0.6681
1926	ENSG00000158089	GALNT14	6.159	0.6675
1927	ENSG00000143994	ABHD1	1.232	0.6672
1928	ENSG00000108771	DHX58	1.057	0.6671
1929	ENSG00000123472	ATPAF1	36.403	0.667
1930	ENSG00000126804	ZBTB1	2.843	0.667
1931	ENSG00000168000	BSCL2	54.152	0.6669
1932	ENSG00000106089	STX1A	19.747	0.6668
1933	ENSG00000189050	RNFT1	3.406	0.6661
1934	ENSG00000025434	NR1H3	78.87	0.6655
1935	ENSG00000257591	ZNF625	1.033	0.6654
1936	ENSG00000138594	TMOD3	6.441	0.6652
1937	ENSG00000136100	VPS36	3.381	0.665
1938	ENSG00000124459	ZNF45	5.618	0.6647
1939	ENSG00000175874	CREG2	1.092	0.6647
1940	ENSG00000187479	C11orf96	6.205	0.6642
1941	ENSG00000140470	ADAMTS17	2.658	0.6641
1942	ENSG00000114098	ARMC8	9.081	0.664
1943	ENSG00000197283	SYNGAP1	10.57	0.6634
1944	ENSG00000188176	SMTNL2	8.828	0.6634
1945	ENSG00000119888	EPCAM	1.4	0.6632
1946	ENSG00000184381	PLA2G6	9.319	0.6632
1947	ENSG00000108786	HSD17B1	3.796	0.6631
1948	ENSG00000183287	CCBE1	1.766	0.6625
1949	ENSG00000170899	GSTA4	5.062	0.6624
1950	ENSG00000143702	CEP170	14.972	0.6623
1951	ENSG00000125775	SDCBP2	1.653	0.6622
1952	ENSG00000112812	PRSS16	4.03	0.6613
1953	ENSG00000128536	CDHR3	6.406	0.6613
1954	ENSG00000150961	SEC24D	3.366	0.6613
1955	ENSG00000177311	ZBTB38	2.866	0.661
1956	ENSG00000105227	PRX	2.993	0.6608
1957	ENSG00000113638	TTC33	4.049	0.6605
1958	ENSG00000166046	TCP11L2	1.041	0.6602
1959	ENSG00000154217	PITPNC1	2.916	0.6599
1960	ENSG00000250644	ENSG00000250644	1.822	0.6599
1961	ENSG00000166004	CEP295	5.333	0.6599
1962	ENSG00000126226	PCID2	6.771	0.6598
1963	ENSG00000135638	EMX1	9.694	0.6598
1964	ENSG00000115760	BIRC6	5.416	0.6598
1965	ENSG00000114315	HES1	106.91	0.6595
1966	ENSG00000167600	CYP2S1	2.8	0.6589
1967	ENSG00000283189	ENSG00000283189	1.027	0.6586
1968	ENSG00000089820	ARHGAP4	2.37	0.6577
1969	ENSG00000076513	ANKRD13A	11.42	0.6576
1970	ENSG00000171806	METTL18	2.998	0.6571
1971	ENSG00000163527	STT3B	10.772	0.6569
1972	ENSG00000172954	LCLAT1	5.468	0.6565
1973	ENSG00000171714	ANO5	6.226	0.6563
1974	ENSG00000165282	PIGO	9.819	0.656
1975	ENSG00000069424	KCNAB2	6.904	0.6559
1976	ENSG00000013016	EHD3	4.957	0.6558
1977	ENSG00000120885	CLU	96.695	0.6558
1978	ENSG00000175575	PAAF1	8.339	0.6558
1979	ENSG00000241404	EGFL8	43.916	0.6557
1980	ENSG00000130702	LAMA5	25.136	0.6552
1981	ENSG00000163002	NUP35	3.618	0.6551
1982	ENSG00000173559	NABP1	5.659	0.6551
1983	ENSG00000112294	ALDH5A1	16.798	0.6551
1984	ENSG00000164144	ARFIP1	4.916	0.6548
1985	ENSG00000128585	MKLN1	1.676	0.6545
1986	ENSG00000090924	PLEKHG2	11.437	0.654
1987	ENSG00000121749	TBC1D15	3.368	0.654
1988	ENSG00000180425	C11orf71	2.885	0.654
1989	ENSG00000120068	HOXB8	9.837	0.6536
1990	ENSG00000114796	KLHL24	2.098	0.6535
1991	ENSG00000206538	VGLL3	1.32	0.653
1992	ENSG00000167034	NKX3-1	1.685	0.6528
1993	ENSG00000136160	EDNRB	1.294	0.6526
1994	ENSG00000014641	MDH1	32.275	0.6523
1995	ENSG00000186409	CCDC30	1.147	0.652
1996	ENSG00000159140	SON	127.282	0.6519
1997	ENSG00000175595	ERCC4	14.514	0.6517
1998	ENSG00000187624	LIAT1	5.906	0.6515
1999	ENSG00000003393	ALS2	5.985	0.6514
2000	ENSG00000166147	FBN1	2.882	0.6511
2001	ENSG00000145365	TIFA	2.306	0.651
2002	ENSG00000114251	WNT5A	1.733	0.651
2003	ENSG00000142303	ADAMTS10	2.796	0.6508
2004	ENSG00000166532	RIMKLB	7.257	0.6507
2005	ENSG00000164107	HAND2	5.217	0.6505
2006	ENSG00000171681	ATF7IP	6.669	0.6503
2007	ENSG00000139631	CSAD	7.786	0.6501
2008	ENSG00000158691	ZSCAN12	2.445	0.6496
2009	ENSG00000134874	DZIP1	35.118	0.6495
2010	ENSG00000205060	SLC35B4	15.998	0.6494
2011	ENSG00000116641	DOCK7	6.635	0.6489
2012	ENSG00000185420	SMYD3	18.687	0.6487
2013	ENSG00000163867	ZMYM6	2.494	0.6483
2014	ENSG00000130940	CASZ1	7.383	0.6482
2015	ENSG00000118263	KLF7	1.251	0.6481
2016	ENSG00000150967	ABCB9	5.196	0.648
2017	ENSG00000140104	CLBA1	11.517	0.6476
2018	ENSG00000139597	N4BP2L1	1.871	0.6476
2019	ENSG00000163714	U2SURP	86.986	0.6474
2020	ENSG00000188092	GPR89B	3.462	0.6474
2021	ENSG00000105866	SP4	2.335	0.6474
2022	ENSG00000123552	USP45	2.405	0.6473
2023	ENSG00000167363	FN3K	1.069	0.6472
2024	ENSG00000155975	VPS37A	11.674	0.6472
2025	ENSG00000140848	CPNE2	14.087	0.647
2026	ENSG00000152413	HOMER1	3.26	0.647
2027	ENSG00000151338	MIPOL1	4.119	0.6466
2028	ENSG00000138639	ARHGAP24	3.064	0.6461
2029	ENSG00000138587	MNS1	12.476	0.6459
2030	ENSG00000187821	HELT	2.254	0.6459
2031	ENSG00000089723	OTUB2	3.612	0.6455
2032	ENSG00000181315	ZNF322	13.903	0.6454
2033	ENSG00000186522	SEPTIN10	16.074	0.645
2034	ENSG00000070601	FRMPD1	1.046	0.6443
2035	ENSG00000158985	CDC42SE2	1.839	0.6438
2036	ENSG00000175455	CCDC14	4.564	0.6433
2037	ENSG00000073712	FERMT2	4.938	0.6431
2038	ENSG00000140262	TCF12	5.131	0.643
2039	ENSG00000081189	MEF2C	17.622	0.6429
2040	ENSG00000155729	KCTD18	4.375	0.6428
2041	ENSG00000135241	PNPLA8	2.154	0.6427
2042	ENSG00000114331	ACAP2	6.51	0.6426
2043	ENSG00000177054	ZDHHC13	2.242	0.642
2044	ENSG00000147324	MFHAS1	6.207	0.6413
2045	ENSG00000120370	GORAB	2.754	0.6408
2046	ENSG00000198315	ZKSCAN8	3.19	0.6406
2047	ENSG00000117010	ZNF684	4.808	0.6405
2048	ENSG00000144218	AFF3	2.736	0.6404
2049	ENSG00000043143	JADE2	2.711	0.6404
2050	ENSG00000176978	DPP7	23.046	0.6402
2051	ENSG00000118058	KMT2A	61.851	0.6402
2052	ENSG00000153956	CACNA2D1	1.983	0.6402
2053	ENSG00000041880	PARP3	11.922	0.6397
2054	ENSG00000111247	RAD51AP1	26.845	0.6395
2055	ENSG00000128607	KLHDC10	4.581	0.6395
2056	ENSG00000172171	TEFM	4.874	0.6393
2057	ENSG00000157796	WDR19	2.261	0.6391
2058	ENSG00000061455	PRDM6	3.871	0.6388
2059	ENSG00000151287	TEX30	1.831	0.6387
2060	ENSG00000117569	PTBP2	6.486	0.6386
2061	ENSG00000179627	ZBTB42	3.973	0.6383
2062	ENSG00000135945	REV1	9.341	0.6382
2063	ENSG00000174099	MSRB3	57.528	0.6382
2064	ENSG00000198740	ZNF652	4.666	0.6378
2065	ENSG00000107669	ATE1	7.225	0.6376
2066	ENSG00000125319	HROB	11.288	0.6375
2067	ENSG00000186567	CEACAM19	2.128	0.6375
2068	ENSG00000212123	PRR22	36.508	0.6375
2069	ENSG00000085563	ABCB1	20.383	0.6374
2070	ENSG00000176208	ATAD5	11.969	0.6367
2071	ENSG00000140876	NUDT7	3.354	0.6366
2072	ENSG00000182621	PLCB1	13.507	0.6365
2073	ENSG00000164241	C5orf63	1.182	0.6364
2074	ENSG00000120860	WASHC3	6.906	0.6364
2075	ENSG00000162980	ARL5A	13.764	0.6364
2076	ENSG00000073150	PANX2	7.827	0.6363
2077	ENSG00000129535	NRL	1.006	0.6361
2078	ENSG00000141642	ELAC1	4.489	0.636
2079	ENSG00000114520	SNX4	19.393	0.6359
2080	ENSG00000116741	RGS2	1.063	0.6355
2081	ENSG00000198841	KTI12	6.284	0.6352
2082	ENSG00000079102	RUNX1T1	10.998	0.6352
2083	ENSG00000168216	LMBRD1	2.518	0.635
2084	ENSG00000186908	ZDHHC17	2.024	0.6344
2085	ENSG00000164244	PRRC1	5.507	0.6342
2086	ENSG00000176209	SMIM19	14.134	0.6341
2087	ENSG00000129460	NGDN	67.396	0.6339
2088	ENSG00000231389	HLA-DPA1	1.704	0.6339
2089	ENSG00000134330	IAH1	6.918	0.6337
2090	ENSG00000142765	SYTL1	5.21	0.633
2091	ENSG00000164061	BSN	1.705	0.6326
2092	ENSG00000243364	EFNA4	13.44	0.6326
2093	ENSG00000166340	TPP1	8.48	0.6325
2094	ENSG00000178150	ZNF114	5.469	0.6324
2095	ENSG00000197321	SVIL	14.259	0.6322
2096	ENSG00000177707	NECTIN3	2.927	0.632
2097	ENSG00000042317	SPATA7	2.196	0.6318
2098	ENSG00000163214	DHX57	9.156	0.6314
2099	ENSG00000135549	PKIB	12.052	0.6296
2100	ENSG00000122591	HYCC1	16.041	0.6293
2101	ENSG00000102924	CBLN1	1.362	0.6292
2102	ENSG00000188785	ZNF548	2.343	0.6291
2103	ENSG00000078674	PCM1	13.939	0.6287
2104	ENSG00000205744	DENND1C	1.557	0.6287
2105	ENSG00000114735	HEMK1	21.367	0.6285
2106	ENSG00000150556	LYPD6B	1.292	0.6282
2107	ENSG00000173535	TNFRSF10C	1.543	0.6281
2108	ENSG00000161800	RACGAP1	15.453	0.6279
2109	ENSG00000237651	C2orf74	20.089	0.6278
2110	ENSG00000068885	IFT80	1.295	0.6277
2111	ENSG00000186197	EDARADD	8.23	0.6273
2112	ENSG00000127415	IDUA	2.569	0.627
2113	ENSG00000115825	PRKD3	2.705	0.627
2114	ENSG00000132294	EFR3A	1.502	0.6269
2115	ENSG00000056586	RC3H2	2.973	0.6269
2116	ENSG00000102710	SUPT20H	6.58	0.6267
2117	ENSG00000182310	SPACA6	9.26	0.6265
2118	ENSG00000110400	NECTIN1	8.939	0.6262
2119	ENSG00000178773	CPNE7	15.551	0.6262
2120	ENSG00000051108	HERPUD1	13.992	0.6261
2121	ENSG00000186814	ZSCAN30	8.869	0.6259
2122	ENSG00000114127	XRN1	1.985	0.6258
2123	ENSG00000179455	MKRN3	1.095	0.6256
2124	ENSG00000099953	MMP11	4.732	0.6252
2125	ENSG00000125740	FOSB	1.492	0.6251
2126	ENSG00000205423	CNEP1R1	1.674	0.6241
2127	ENSG00000078070	MCCC1	8.566	0.6241
2128	ENSG00000104154	SLC30A4	3.035	0.6238
2129	ENSG00000158813	EDA	3.737	0.6237
2130	ENSG00000187736	NHEJ1	6.582	0.6232
2131	ENSG00000128965	CHAC1	1.672	0.6229
2132	ENSG00000172175	MALT1	1.733	0.6226
2133	ENSG00000128891	CCDC32	14.624	0.622
2134	ENSG00000048649	RSF1	46.415	0.622
2135	ENSG00000121680	PEX16	59.535	0.6211
2136	ENSG00000198839	ZNF277	3.771	0.621
2137	ENSG00000064313	TAF2	11.207	0.621
2138	ENSG00000213186	TRIM59	5.899	0.6207
2139	ENSG00000158296	SLC13A3	4.79	0.6207
2140	ENSG00000131373	HACL1	3.838	0.6205
2141	ENSG00000206561	COLQ	2.453	0.6205
2142	ENSG00000216937	CCDC7	1.117	0.6205
2143	ENSG00000213199	ASIC3	7.189	0.6204
2144	ENSG00000236287	ZBED5	3.885	0.6202
2145	ENSG00000104447	TRPS1	2.581	0.6202
2146	ENSG00000126882	FAM78A	6.586	0.62
2147	ENSG00000154027	AK5	2.854	0.6198
2148	ENSG00000163617	CCDC191	1.173	0.6196
2149	ENSG00000143036	SLC44A3	1.01	0.6192
2150	ENSG00000186862	PDZD7	1.976	0.6191
2151	ENSG00000135083	CCNJL	1.728	0.6188
2152	ENSG00000134265	NAPG	4.846	0.6187
2153	ENSG00000171365	CLCN5	1.465	0.6185
2154	ENSG00000142188	TMEM50B	18.476	0.6183
2155	ENSG00000152969	JAKMIP1	4.777	0.618
2156	ENSG00000037965	HOXC8	22.903	0.6179
2157	ENSG00000223572	CKMT1A	26.489	0.6178
2158	ENSG00000102595	UGGT2	6.72	0.6178
2159	ENSG00000166780	BMERB1	5.112	0.6177
2160	ENSG00000121454	LHX4	3.673	0.6176
2161	ENSG00000168785	TSPAN5	9.807	0.6176
