rank	gene_id	symbol	mean_expr	var_log2expr
4385	ENSG00000150471	ADGRL3	8.638	1.4587
4386	ENSG00000101928	MOSPD1	28.211	1.4585
4387	ENSG00000152969	JAKMIP1	2.365	1.4585
4388	ENSG00000143862	ARL8A	34.888	1.4583
4389	ENSG00000189362	NEMP2	2.619	1.4583
4390	ENSG00000180537	RNF182	4.152	1.4576
4391	ENSG00000163075	CFAP221	1.781	1.4575
4392	ENSG00000139292	LGR5	2.441	1.4575
4393	ENSG00000100526	CDKN3	152.777	1.4573
4394	ENSG00000196591	HDAC2	293.46	1.4567
4395	ENSG00000186174	BCL9L	5.623	1.4567
4396	ENSG00000165474	GJB2	2.756	1.4563
4397	ENSG00000130303	BST2	1.589	1.4563
4398	ENSG00000151687	ANKAR	1.941	1.4562
4399	ENSG00000086619	ERO1B	13.205	1.4557
4400	ENSG00000136504	KAT7	50.154	1.4555
4401	ENSG00000213390	ARHGAP19	33.2	1.4554
4402	ENSG00000162542	TMCO4	5.256	1.4554
4403	ENSG00000142871	CCN1	7.823	1.4553
4404	ENSG00000171246	NPTX1	31.748	1.4549
4405	ENSG00000105991	HOXA1	10.768	1.4547
4406	ENSG00000165813	CCDC186	19.551	1.4547
4407	ENSG00000082898	XPO1	175.8	1.4545
4408	ENSG00000152990	ADGRA3	16.547	1.4544
4409	ENSG00000070182	SPTB	4.656	1.454
4410	ENSG00000164109	MAD2L1	178.009	1.4535
4411	ENSG00000135749	PCNX2	21.35	1.4532
4412	ENSG00000213928	IRF9	8.056	1.4532
4413	ENSG00000135643	KCNMB4	10.053	1.4528
4414	ENSG00000269825		1.824	1.4528
4415	ENSG00000124787	RPP40	40.989	1.4527
4416	ENSG00000113161	HMGCR	43.516	1.4524
4417	ENSG00000197056	ZMYM1	23.245	1.452
4418	ENSG00000204228	HSD17B8	12.726	1.4518
4419	ENSG00000165389	SPTSSA	59.94	1.4515
4420	ENSG00000107902	LHPP	13.593	1.4514
4421	ENSG00000127863	TNFRSF19	2.758	1.4514
4422	ENSG00000254004	ZNF260	11.073	1.4513
4423	ENSG00000196850	PPTC7	17.973	1.4512
4424	ENSG00000110237	ARHGEF17	5.265	1.4511
4425	ENSG00000185189	NRBP2	6.036	1.451
4426	ENSG00000138613	APH1B	3.411	1.4509
4427	ENSG00000139620	KANSL2	31.332	1.4509
4428	ENSG00000065609	SNAP91	2.491	1.4508
4429	ENSG00000117245	KIF17	7.292	1.4507
4430	ENSG00000130021	PUDP	13.403	1.4504
4431	ENSG00000139445	FOXN4	3.72	1.4502
4432	ENSG00000154479	CFAP210	2.082	1.4501
4433	ENSG00000139915	MDGA2	3.028	1.4501
4434	ENSG00000231925	TAPBP	14.621	1.45
4435	ENSG00000118557	PMFBP1	1.844	1.4499
4436	ENSG00000119328	ABITRAM	15.907	1.4496
4437	ENSG00000177374	HIC1	2.303	1.4495
4438	ENSG00000137513	NARS2	39.185	1.4493
4439	ENSG00000288841		1.858	1.4492
4440	ENSG00000162086	ZNF75A	20.267	1.4491
4441	ENSG00000059915	PSD	1.569	1.4486
4442	ENSG00000112210	RAB23	11.65	1.4485
4443	ENSG00000133812	SBF2	20.182	1.4485
4444	ENSG00000167968	DNASE1L2	1.949	1.4485
4445	ENSG00000079215	SLC1A3	30.686	1.4484
4446	ENSG00000179750	APOBEC3B	7.232	1.4481
4447	ENSG00000131067	GGT7	17.954	1.448
4448	ENSG00000120756	PLS1	13.134	1.4479
4449	ENSG00000171792	RHNO1	67.32	1.4479
4450	ENSG00000178878	APOLD1	4.117	1.4476
4451	ENSG00000278704		2.195	1.4473
4452	ENSG00000135903	PAX3	11.213	1.4469
4453	ENSG00000178996	SNX18	11.581	1.4467
4454	ENSG00000157657	ZNF618	38.238	1.446
4455	ENSG00000070371	CLTCL1	13.873	1.446
4456	ENSG00000166532	RIMKLB	18.345	1.4459
4457	ENSG00000100890	PRORP	24.351	1.4459
4458	ENSG00000197594	ENPP1	18.452	1.4458
4459	ENSG00000138685	FGF2	9.271	1.4456
4460	ENSG00000184307	ZDHHC23	6.427	1.4455
4461	ENSG00000206538	VGLL3	4.241	1.4453
4462	ENSG00000198121	LPAR1	4.392	1.4451
4463	ENSG00000196116	TDRD7	7.418	1.4449
4464	ENSG00000236104	ZBTB22	11.174	1.4447
4465	ENSG00000153790	SPMIP4	8.093	1.4445
4466	ENSG00000189043	NDUFA4	285.472	1.4443
4467	ENSG00000185404	SP140L	1.74	1.4442
4468	ENSG00000087494	PTHLH	1.681	1.4434
4469	ENSG00000101624	CEP76	8.357	1.4432
4470	ENSG00000275832	ARHGAP23	1.662	1.4432
4471	ENSG00000122870	BICC1	7.858	1.4427
4472	ENSG00000057252	SOAT1	28.919	1.4419
4473	ENSG00000109674	NEIL3	17.803	1.4418
4474	ENSG00000117016	RIMS3	4.257	1.4417
4475	ENSG00000138821	SLC39A8	29.257	1.4416
4476	ENSG00000116132	PRRX1	2.151	1.4414
4477	ENSG00000130164	LDLR	27.251	1.4413
4478	ENSG00000171631	P2RY6	1.717	1.441
4479	ENSG00000187961	KLHL17	24.666	1.4407
4480	ENSG00000136828	RALGPS1	8.117	1.4405
4481	ENSG00000234602	MCIDAS	2.49	1.4404
4482	ENSG00000180479	ZNF571	2.345	1.4401
4483	ENSG00000243414	TICAM2	1.485	1.4396
4484	ENSG00000122970	IFT81	21.722	1.4395
4485	ENSG00000128165	ADM2	2.264	1.439
4486	ENSG00000145777	TSLP	2.884	1.439
4487	ENSG00000148019	CEP78	62.893	1.4389
4488	ENSG00000138606	SHF	7.902	1.4388
4489	ENSG00000112186	CAP2	14.603	1.4387
4490	ENSG00000198929	NOS1AP	5.332	1.4387
4491	ENSG00000163083	INHBB	2.83	1.4385
4492	ENSG00000164010	ERMAP	2.917	1.4384
4493	ENSG00000268400		1.77	1.4381
4494	ENSG00000172269	DPAGT1	40.605	1.438
4495	ENSG00000162687	KCNT2	2.646	1.4379
4496	ENSG00000114739	ACVR2B	41.422	1.4378
4497	ENSG00000153563	CD8A	1.936	1.4378
4498	ENSG00000156411	ATP5MJ	313.686	1.4377
4499	ENSG00000136643	RPS6KC1	10.033	1.4376
4500	ENSG00000120137	PANK3	44.783	1.4375
4501	ENSG00000065183	WDR3	77.977	1.4374
4502	ENSG00000011258	MBTD1	14.536	1.4373
4503	ENSG00000112659	CUL9	8.911	1.437
4504	ENSG00000138246	DNAJC13	18.813	1.4369
4505	ENSG00000117643	MAN1C1	2.595	1.4368
4506	ENSG00000155313	USP25	17.683	1.4368
4507	ENSG00000214595	EML6	6.586	1.4366
4508	ENSG00000171100	MTM1	8.131	1.4366
4509	ENSG00000162390	ACOT11	2.153	1.4365
4510	ENSG00000173812	EIF1	1202.078	1.4365
4511	ENSG00000144445	KANSL1L	3.629	1.4364
4512	ENSG00000178226	PRSS36	1.578	1.4363
4513	ENSG00000158792	SPATA2L	18.604	1.4362
4514	ENSG00000185352	HS6ST3	3.82	1.4361
4515	ENSG00000146021	KLHL3	2.638	1.436
4516	ENSG00000179833	SERTAD2	21.46	1.4358
4517	ENSG00000187098	MITF	11.036	1.4355
4518	ENSG00000151239	TWF1	53.149	1.4351
4519	ENSG00000184922	FMNL1	2.255	1.4348
4520	ENSG00000134755	DSC2	35.885	1.4345
4521	ENSG00000226124	FTCDNL1	1.671	1.4344
4522	ENSG00000107341	UBE2R2	105.413	1.4342
4523	ENSG00000103671	TRIP4	12.789	1.4341
4524	ENSG00000172346	CSDC2	1.669	1.4339
4525	ENSG00000134575	ACP2	24.947	1.4339
4526	ENSG00000164619	BMPER	2.254	1.4338
4527	ENSG00000166033	HTRA1	8.144	1.4336
4528	ENSG00000140691	ARMC5	18.322	1.4336
4529	ENSG00000127955	GNAI1	24.203	1.4333
4530	ENSG00000165548	TMEM63C	3.069	1.4329
4531	ENSG00000122966	CIT	32.08	1.4328
4532	ENSG00000188766	SPRED3	2.022	1.4326
4533	ENSG00000163558	PRKCI	32.504	1.4322
4534	ENSG00000172986	GXYLT2	17.128	1.4321
4535	ENSG00000177548	RABEP2	18.678	1.4319
4536	ENSG00000288675	PANO1	2.044	1.4317
4537	ENSG00000119703	ZC2HC1C	2.026	1.4316
4538	ENSG00000184584	STING1	2.187	1.4314
4539	ENSG00000183598	H3C13	1.662	1.4312
4540	ENSG00000114742	WDR48	63.302	1.4308
4541	ENSG00000129968	ABHD17A	82.177	1.4307
4542	ENSG00000185010	F8	2.171	1.4307
4543	ENSG00000085276	MECOM	24.97	1.4305
4544	ENSG00000175344	CHRNA7	17.812	1.4305
4545	ENSG00000129219	PLD2	19.212	1.4301
4546	ENSG00000125246	CLYBL	7.139	1.4301
4547	ENSG00000187187	ZNF546	3.843	1.4299
4548	ENSG00000112308	C6orf62	80.131	1.4299
4549	ENSG00000054983	GALC	1.732	1.4297
4550	ENSG00000197779	ZNF81	8.926	1.4296
4551	ENSG00000114948	ADAM23	13.444	1.4291
4552	ENSG00000177469	CAVIN1	17.95	1.429
4553	ENSG00000150093	ITGB1	58.027	1.429
4554	ENSG00000114956	DGUOK	145.871	1.4289
4555	ENSG00000183072	NKX2-5	83.723	1.4288
4556	ENSG00000285304		1.965	1.4287
4557	ENSG00000116985	BMP8B	6.292	1.4287
4558	ENSG00000197070	ARRDC1	26.949	1.4284
4559	ENSG00000115998	C2orf42	6.64	1.4284
4560	ENSG00000052126	PLEKHA5	32.507	1.4281
4561	ENSG00000088538	DOCK3	9.783	1.4279
4562	ENSG00000104381	GDAP1	23.875	1.4279
4563	ENSG00000185482	STAC3	1.737	1.4278
4564	ENSG00000131503	ANKHD1	147.818	1.4278
4565	ENSG00000105856	HBP1	10.108	1.4277
4566	ENSG00000204815	ODAD4	2.295	1.4277
4567	ENSG00000137460	FHDC1	2.243	1.4275
4568	ENSG00000091513	TF	1.485	1.4271
4569	ENSG00000160318	CLDND2	1.485	1.4271
4570	ENSG00000164187	LMBRD2	8.008	1.427
4571	ENSG00000133466	C1QTNF6	3.88	1.4269
4572	ENSG00000119919	NKX2-3	1.912	1.4265
4573	ENSG00000163214	DHX57	51.904	1.4263
4574	ENSG00000138777	PPA2	111.14	1.4258
4575	ENSG00000169914	OTUD3	17.232	1.4257
4576	ENSG00000260325	HSPB9	1.555	1.4256
4577	ENSG00000064687	ABCA7	16.62	1.4255
4578	ENSG00000237489	C10orf143	1.466	1.4255
4579	ENSG00000178922	HYI	31.825	1.4247
4580	ENSG00000185880	TRIM69	8.431	1.4247
4581	ENSG00000100030	MAPK1	73.969	1.4247
4582	ENSG00000144868	TMEM108	6.07	1.4246
4583	ENSG00000102890	ELMO3	1.921	1.424
4584	ENSG00000127311	HELB	3.184	1.4239
4585	ENSG00000124762	CDKN1A	38.082	1.4238
4586	ENSG00000105227	PRX	3.225	1.4236
4587	ENSG00000170382	LRRN2	1.908	1.4235
4588	ENSG00000104660	LEPROTL1	25.808	1.4234
4589	ENSG00000179331	RAB39A	8.122	1.4234
4590	ENSG00000185761	ADAMTSL5	2.495	1.4233
4591	ENSG00000156050	FAM161B	3.228	1.4232
4592	ENSG00000119699	TGFB3	2.42	1.4228
4593	ENSG00000158813	EDA	6.832	1.4224
4594	ENSG00000083223	TUT7	16.425	1.4222
4595	ENSG00000150687	PRSS23	27.83	1.4221
4596	ENSG00000197608	ZNF841	2.868	1.422
4597	ENSG00000121743	GJA3	3.999	1.4218
4598	ENSG00000139826	ABHD13	6.587	1.4216
4599	ENSG00000170873	MTSS1	5.244	1.4215
4600	ENSG00000164626	KCNK5	5.146	1.4214
4601	ENSG00000177551	NHLH2	2.202	1.4212
4602	ENSG00000166246	DNAAF8	1.913	1.4212
4603	ENSG00000153922	CHD1	86.128	1.421
4604	ENSG00000162736	NCSTN	50.774	1.421
4605	ENSG00000132122	SPATA6	4.348	1.421
4606	ENSG00000163485	ADORA1	1.887	1.421
4607	ENSG00000125629	INSIG2	12.127	1.4204
4608	ENSG00000178773	CPNE7	8.86	1.4203
4609	ENSG00000141040	ZNF287	4.386	1.4203
4610	ENSG00000153162	BMP6	6.447	1.4202
4611	ENSG00000075891	PAX2	3.452	1.4201
4612	ENSG00000046651	OFD1	49.275	1.4201
4613	ENSG00000160097	FNDC5	2.426	1.4201
4614	ENSG00000165392	WRN	16.889	1.4197
4615	ENSG00000221874	ZNF816-ZNF321P	1.568	1.4193
4616	ENSG00000165359	INTS6L	8.421	1.4191
4617	ENSG00000168566	SNRNP48	57.661	1.4189
4618	ENSG00000166002	SMCO4	40.024	1.4187
4619	ENSG00000196338	NLGN3	2.192	1.4187
4620	ENSG00000123908	AGO2	66.111	1.4186
4621	ENSG00000065675	PRKCQ	3.021	1.4181
4622	ENSG00000001629	ANKIB1	17.801	1.4179
4623	ENSG00000108651	UTP6	73.163	1.4179
4624	ENSG00000197496	SLC2A10	1.9	1.4178
4625	ENSG00000152223	EPG5	8.292	1.4169
4626	ENSG00000187123	LYPD6	2.934	1.4169
4627	ENSG00000197013	ZNF429	6.916	1.4168
4628	ENSG00000056487	PHF21B	9.187	1.4167
4629	ENSG00000128872	TMOD2	10.469	1.4166
4630	ENSG00000164406	LEAP2	1.591	1.4165
4631	ENSG00000123473	STIL	29.81	1.4164
4632	ENSG00000197183	NOL4L	5.744	1.4163
4633	ENSG00000064547	LPAR2	2.662	1.4161
4634	ENSG00000163683	SMIM14	7.705	1.4156
4635	ENSG00000167548	KMT2D	50.045	1.4156
4636	ENSG00000039068	CDH1	2.083	1.4155
4637	ENSG00000117523	PRRC2C	390.668	1.4154
4638	ENSG00000135324	MRAP2	1.901	1.4152
4639	ENSG00000105398	SULT2A1	2.156	1.415
4640	ENSG00000182687	GALR2	1.911	1.4149
4641	ENSG00000137727	ARHGAP20	2.698	1.4148
4642	ENSG00000116525	TRIM62	9.267	1.4147
4643	ENSG00000160117	ANKLE1	1.588	1.4144
4644	ENSG00000126062	TMEM115	74.211	1.4144
4645	ENSG00000128833	MYO5C	9.72	1.4141
4646	ENSG00000011405	PIK3C2A	32.168	1.4138
4647	ENSG00000163393	SLC22A15	2.115	1.4134
4648	ENSG00000159596	TMEM69	43.208	1.4133
4649	ENSG00000114859	CLCN2	6.429	1.4132
4650	ENSG00000180626	ZNF594	7.533	1.4131
4651	ENSG00000095383	TBC1D2	1.784	1.413
4652	ENSG00000168124	OR1F1	1.599	1.4128
4653	ENSG00000166343	MSS51	2.008	1.4127
4654	ENSG00000198513	ATL1	7.651	1.4124
4655	ENSG00000175395	ZNF25	1.755	1.4123
4656	ENSG00000174442	ZWILCH	41.609	1.4121
4657	ENSG00000122729	ACO1	53.988	1.412
4658	ENSG00000151468	CCDC3	11.804	1.4118
4659	ENSG00000213722	DDAH2	31.062	1.4116
4660	ENSG00000174672	BRSK2	28.106	1.4116
4661	ENSG00000156795	NTAQ1	17.657	1.4115
4662	ENSG00000140199	SLC12A6	7.236	1.4115
4663	ENSG00000130529	TRPM4	6.374	1.4115
4664	ENSG00000099194	SCD	350.495	1.4113
4665	ENSG00000119888	EPCAM	1.702	1.4111
4666	ENSG00000233608	TWIST2	14.311	1.411
4667	ENSG00000135298	ADGRB3	2.612	1.4107
4668	ENSG00000088766	CRLS1	83.203	1.4106
4669	ENSG00000058056	USP13	38.323	1.4104
4670	ENSG00000159640	ACE	2.255	1.4102
4671	ENSG00000129749	CHRNA10	2.018	1.41
4672	ENSG00000258986	TMEM179	2.249	1.41
4673	ENSG00000131747	TOP2A	234.093	1.4098
4674	ENSG00000177045	SIX5	14.834	1.4098
4675	ENSG00000203326	ZNF525	1.893	1.4097
4676	ENSG00000073605	GSDMB	2.302	1.4097
4677	ENSG00000136521	NDUFB5	76.363	1.4096
4678	ENSG00000152926	ZNF117	2.79	1.4095
4679	ENSG00000183421	RIPK4	13.341	1.4092
4680	ENSG00000125388	GRK4	10.051	1.409
4681	ENSG00000117505	DR1	116.906	1.4089
4682	ENSG00000178150	ZNF114	2.452	1.4088
4683	ENSG00000103034	NDRG4	11.076	1.4087
4684	ENSG00000101384	JAG1	2.732	1.4086
4685	ENSG00000139354	GAS2L3	17.073	1.4084
4686	ENSG00000178917	ZNF852	12.595	1.4082
4687	ENSG00000204498	NFKBIL1	46.303	1.4078
4688	ENSG00000138757	G3BP2	142.425	1.4076
4689	ENSG00000118777	ABCG2	1.758	1.4075
4690	ENSG00000168267	PTF1A	1.713	1.4072
4691	ENSG00000134644	PUM1	172.35	1.4071
4692	ENSG00000186660	ZFP91	47.882	1.4069
4693	ENSG00000136274	NACAD	2.811	1.4067
4694	ENSG00000069399	BCL3	3.207	1.4066
4695	ENSG00000188596	CFAP54	1.517	1.4066
4696	ENSG00000153827	TRIP12	82.824	1.4064
4697	ENSG00000166578	IQCD	3.243	1.4064
4698	ENSG00000131374	TBC1D5	19.91	1.4063
4699	ENSG00000153815	CMIP	17.621	1.4063
4700	ENSG00000077585	GPR137B	8.513	1.4062
4701	ENSG00000151366	NDUFC2	433.889	1.4062
4702	ENSG00000156508	EEF1A1	11057.163	1.4062
4703	ENSG00000144559	TAMM41	25.886	1.4061
4704	ENSG00000132825	PPP1R3D	5.345	1.4059
4705	ENSG00000290263		1.7	1.4058
4706	ENSG00000213760	ATP6V1G2	1.781	1.4057
4707	ENSG00000092421	SEMA6A	35.844	1.4056
4708	ENSG00000117054	ACADM	103.142	1.4055
4709	ENSG00000107020	PLGRKT	23.127	1.4053
4710	ENSG00000127824	TUBA4A	8.864	1.405
4711	ENSG00000196866	H2AC7	1.752	1.4049
4712	ENSG00000101871	MID1	90.04	1.4049
4713	ENSG00000136381	IREB2	82.457	1.4048
4714	ENSG00000139291	TMEM19	27.416	1.4048
4715	ENSG00000131779	PEX11B	24.418	1.4047
4716	ENSG00000163635	ATXN7	23.035	1.4047
4717	ENSG00000090989	EXOC1	21.268	1.4045
4718	ENSG00000151665	PIGF	37.804	1.4044
4719	ENSG00000169964	TMEM42	35.316	1.4044
4720	ENSG00000159958	TNFRSF13C	1.77	1.4043
4721	ENSG00000131480	AOC2	2.094	1.404
4722	ENSG00000228672	PROB1	2.75	1.4036
4723	ENSG00000215375	MYL5	18.288	1.4035
4724	ENSG00000163945	UVSSA	14.036	1.4035
4725	ENSG00000167186	COQ7	48.943	1.4033
4726	ENSG00000148704	VAX1	2.375	1.4032
4727	ENSG00000204116	CHIC1	4.081	1.4029
4728	ENSG00000125170	DOK4	8.643	1.4029
4729	ENSG00000100485	SOS2	8.136	1.4027
4730	ENSG00000140367	UBE2Q2	27.381	1.4026
4731	ENSG00000116497	S100PBP	29.746	1.4019
4732	ENSG00000175895	PLEKHF2	6.814	1.4018
4733	ENSG00000221909	FAM200A	11.508	1.4017
4734	ENSG00000164853	UNCX	17.707	1.4013
4735	ENSG00000167034	NKX3-1	2.796	1.4011
4736	ENSG00000121406	ZNF549	3.217	1.401
4737	ENSG00000156384	SFR1	14.531	1.4009
4738	ENSG00000138829	FBN2	20.359	1.4008
4739	ENSG00000156162	DPY19L4	18.391	1.4005
4740	ENSG00000068489	PRR11	98.992	1.4003
4741	ENSG00000066777	ARFGEF1	21.898	1.4001
4742	ENSG00000154059	IMPACT	41.756	1.3996
4743	ENSG00000288683		1.676	1.3995
4744	ENSG00000179477	ALOX12B	1.522	1.3995
4745	ENSG00000075336	TIMM21	70.691	1.3994
4746	ENSG00000106536	POU6F2	1.487	1.3993
4747	ENSG00000083844	ZNF264	14.276	1.3991
4748	ENSG00000126368	NR1D1	2.413	1.399
4749	ENSG00000148120	AOPEP	21.005	1.3987
4750	ENSG00000121274	TENT4B	30.941	1.3986
4751	ENSG00000165046	LETM2	4.524	1.3983
4752	ENSG00000185009	AP3M1	47.193	1.3976
4753	ENSG00000087258	GNAO1	3.528	1.3974
4754	ENSG00000172000	ZNF556	1.379	1.3972
4755	ENSG00000018869	ZNF582	3.915	1.397
4756	ENSG00000292357	CSF2RA	1.595	1.3968
4757	ENSG00000188818	ZDHHC11	5.443	1.3966
4758	ENSG00000186566	GPATCH8	71.019	1.3966
4759	ENSG00000107443	CCNJ	19.064	1.3964
4760	ENSG00000116663	FBXO6	1.606	1.3962
4761	ENSG00000197816	CCDC180	3.962	1.3962
4762	ENSG00000170185	USP38	24.789	1.396
4763	ENSG00000196227	FAM217B	66.96	1.3954
4764	ENSG00000118263	KLF7	3.707	1.3952
4765	ENSG00000108091	CCDC6	39.539	1.3951
4766	ENSG00000146376	ARHGAP18	9.539	1.3951
4767	ENSG00000109854	HTATIP2	44.16	1.3948
4768	ENSG00000120071	KANSL1	50.702	1.3944
4769	ENSG00000161653	NAGS	1.59	1.3942
4770	ENSG00000178229	ZNF543	5.554	1.3937
4771	ENSG00000089163	SIRT4	1.784	1.3937
4772	ENSG00000213199	ASIC3	5.298	1.3936
4773	ENSG00000144840	RABL3	23.22	1.3926
4774	ENSG00000115604	IL18R1	1.949	1.3925
4775	ENSG00000185522	LMNTD2	1.853	1.3925
4776	ENSG00000187801	ZFP69B	2.849	1.3923
4777	ENSG00000213339	QTRT1	69.483	1.3921
4778	ENSG00000141219	MTNAP1	33.786	1.3921
4779	ENSG00000169083	AR	2.708	1.3921
4780	ENSG00000163734	CXCL3	1.52	1.392
4781	ENSG00000101544	ADNP2	41.525	1.3919
4782	ENSG00000170537	TMC7	3.568	1.3919
4783	ENSG00000136213	CHST12	29.55	1.3919
4784	ENSG00000165521	EML5	6.878	1.3919
4785	ENSG00000166192	SENP8	3.979	1.3918
4786	ENSG00000100362	PVALB	1.489	1.3908
4787	ENSG00000008405	CRY1	27.99	1.3906
4788	ENSG00000125249	RAP2A	22.758	1.3906
4789	ENSG00000198492	YTHDF2	188.81	1.3906
4790	ENSG00000139289	PHLDA1	1.58	1.3905
4791	ENSG00000089159	PXN	38.392	1.3903
4792	ENSG00000172456	FGGY	5.532	1.3901
4793	ENSG00000139793	MBNL2	6.776	1.39
4794	ENSG00000115963	RND3	22.782	1.3896
4795	ENSG00000153071	DAB2	5.103	1.3891
4796	ENSG00000148090	AUH	15.149	1.3891
4797	ENSG00000103227	LMF1	9.731	1.389
4798	ENSG00000153207	AHCTF1	26.954	1.3889
4799	ENSG00000088543	C3orf18	6.679	1.3888
4800	ENSG00000137404	NRM	28.925	1.3887
4801	ENSG00000162620	LRRIQ3	4.394	1.3885
4802	ENSG00000185666	SYN3	1.754	1.3881
4803	ENSG00000111249	CUX2	4.146	1.3878
4804	ENSG00000196843	ARID5A	23.674	1.3877
4805	ENSG00000130810	PPAN	228.227	1.3876
4806	ENSG00000205129	CFAP96	1.348	1.387
4807	ENSG00000196730	DAPK1	12.869	1.3869
4808	ENSG00000121753	ADGRB2	16.863	1.3864
4809	ENSG00000118217	ATF6	56.869	1.3862
4810	ENSG00000103145	HCFC1R1	113.465	1.3861
4811	ENSG00000132356	PRKAA1	18.784	1.3861
4812	ENSG00000029639	TFB1M	47.208	1.3859
4813	ENSG00000124126	PREX1	6.184	1.3857
4814	ENSG00000198944	SOWAHA	5.09	1.3855
4815	ENSG00000111052	LIN7A	8.708	1.3853
4816	ENSG00000056736	IL17RB	12.631	1.3853
4817	ENSG00000129474	AJUBA	18.167	1.3852
4818	ENSG00000101665	SMAD7	10.593	1.3852
4819	ENSG00000151611	MMAA	2.435	1.3852
4820	ENSG00000158691	ZSCAN12	14.718	1.3849
4821	ENSG00000213988	ZNF90	1.591	1.3848
4822	ENSG00000101680	LAMA1	9.457	1.3846
4823	ENSG00000257923	CUX1	64.947	1.3842
4824	ENSG00000163125	RPRD2	49.296	1.3838
4825	ENSG00000183111	ARHGEF37	2.052	1.3837
4826	ENSG00000130517	PGPEP1	11.186	1.3837
4827	ENSG00000163697	APBB2	11.781	1.3836
4828	ENSG00000111727	HCFC2	7.355	1.3835
4829	ENSG00000287839		1.455	1.3834
4830	ENSG00000135423	GLS2	3.434	1.3824
4831	ENSG00000149564	ESAM	2.423	1.3824
4832	ENSG00000139644	TMBIM6	388.702	1.3821
4833	ENSG00000079246	XRCC5	419.404	1.3819
4834	ENSG00000169193	CCDC126	7.313	1.3815
4835	ENSG00000267534	S1PR2	7.246	1.3812
4836	ENSG00000181904	C5orf24	73.697	1.381
4837	ENSG00000163053	SLC16A14	3.765	1.3807
4838	ENSG00000285943		2.025	1.3806
4839	ENSG00000115361	ACADL	4.324	1.3804
4840	ENSG00000184898	RBM43	2.943	1.3804
4841	ENSG00000100625	SIX4	10.602	1.3803
4842	ENSG00000156042	CFAP70	2.413	1.3799
4843	ENSG00000163138	PACRGL	17.153	1.3799
4844	ENSG00000133401	PDZD2	2.454	1.3795
4845	ENSG00000018699	TTC27	21.554	1.3794
4846	ENSG00000149187	CELF1	173.87	1.3793
4847	ENSG00000070759	TESK2	10.781	1.3792
4848	ENSG00000188868	ZNF563	1.463	1.379
4849	ENSG00000150457	LATS2	6.513	1.379
4850	ENSG00000148225	WDR31	2.044	1.379
4851	ENSG00000197279	ZNF165	3.478	1.3789
4852	ENSG00000073969	NSF	42.442	1.3788
4853	ENSG00000081479	LRP2	6.477	1.3786
4854	ENSG00000089723	OTUB2	10.381	1.3786
4855	ENSG00000113163	CERT1	25.773	1.3784
4856	ENSG00000149311	ATM	39.535	1.3782
4857	ENSG00000167220	HDHD2	17.527	1.3779
4858	ENSG00000102312	PORCN	13.589	1.3776
4859	ENSG00000130244	FAM98C	22.524	1.3776
4860	ENSG00000165891	E2F7	22.149	1.3776
4861	ENSG00000073331	ALPK1	3.577	1.3774
4862	ENSG00000198833	UBE2J1	51.815	1.3769
4863	ENSG00000154727	GABPA	22.299	1.3767
4864	ENSG00000255524	NPIPB8	1.485	1.3764
4865	ENSG00000116117	PARD3B	8.135	1.3756
4866	ENSG00000164597	COG5	25.092	1.3756
4867	ENSG00000179922	ZNF784	12.037	1.3755
4868	ENSG00000066027	PPP2R5A	33.85	1.3751
4869	ENSG00000105409	ATP1A3	7.624	1.3748
4870	ENSG00000174796	THAP6	14.526	1.3748
4871	ENSG00000139624	CERS5	28.447	1.3745
4872	ENSG00000130304	SLC27A1	3.685	1.3743
4873	ENSG00000198604	BAZ1A	131.177	1.3741
4874	ENSG00000149923	PPP4C	430.914	1.3741
4875	ENSG00000055044	NOP58	305.249	1.374
4876	ENSG00000127837	AAMP	284.976	1.374
4877	ENSG00000177189	RPS6KA3	35.433	1.3739
4878	ENSG00000170759	KIF5B	122.271	1.3733
4879	ENSG00000184939	ZFP90	12.458	1.3733
4880	ENSG00000136147	PHF11	1.564	1.3729
4881	ENSG00000187609	EXD3	14.081	1.3725
4882	ENSG00000105514	RAB3D	6.972	1.3725
4883	ENSG00000185947	ZNF267	16.732	1.3723
4884	ENSG00000161381	PLXDC1	1.577	1.3721
4885	ENSG00000052802	MSMO1	64.705	1.3718
4886	ENSG00000179598	PLD6	22.822	1.3718
4887	ENSG00000186871	ERCC6L	20.069	1.3717
4888	ENSG00000145365	TIFA	12.694	1.3714
4889	ENSG00000114978	MOB1A	90.545	1.3712
4890	ENSG00000172738	TMEM217	1.653	1.3712
4891	ENSG00000111087	GLI1	1.896	1.3711
4892	ENSG00000180209	MYL11	1.509	1.3701
4893	ENSG00000175414	ARL10	23.415	1.3698
4894	ENSG00000173898	SPTBN2	44.359	1.3698
4895	ENSG00000078747	ITCH	30.639	1.3696
4896	ENSG00000186812	ZNF397	47.352	1.3693
4897	ENSG00000197361	FBXL22	1.651	1.369
4898	ENSG00000117877	POLR1G	169.113	1.369
4899	ENSG00000128228	SDF2L1	233.109	1.3686
4900	ENSG00000162971	TYW5	15.263	1.3685
4901	ENSG00000086232	EIF2AK1	191.525	1.3681
4902	ENSG00000138670	RASGEF1B	5.682	1.3677
4903	ENSG00000163918	RFC4	76.135	1.3675
4904	ENSG00000148600	CDHR1	4.776	1.3675
4905	ENSG00000124942	AHNAK	13.781	1.3675
4906	ENSG00000170949	ZNF160	3.377	1.3672
