nt_from_polyA_site	genes_contributing	DRUG-seq_mean_over_genes_smoothed25	prime-seq_mean_over_genes_smoothed25	BOBseq_mean_over_genes_smoothed25	DRUG-seq_mean_over_genes_raw	prime-seq_mean_over_genes_raw	BOBseq_mean_over_genes_raw
2702	991	0.7102	0.8188	0.8493	0.7100	0.8234	0.8501
2703	991	0.7082	0.8195	0.8539	0.7201	0.8259	0.8534
2704	991	0.7065	0.8206	0.8586	0.7158	0.8261	0.8640
2705	989	0.7033	0.8211	0.8630	0.7162	0.8265	0.8686
2706	988	0.7016	0.8220	0.8672	0.7130	0.8250	0.8678
2707	988	0.7000	0.8235	0.8722	0.7094	0.8261	0.8750
2708	987	0.6986	0.8249	0.8773	0.7013	0.8300	0.8873
2709	987	0.6979	0.8267	0.8827	0.6997	0.8236	0.8882
2710	987	0.6973	0.8287	0.8875	0.6966	0.8244	0.8916
2711	987	0.6962	0.8300	0.8924	0.6965	0.8390	0.8918
2712	986	0.6949	0.8319	0.8971	0.7026	0.8411	0.8958
2713	986	0.6935	0.8334	0.9010	0.6987	0.8388	0.9124
2714	986	0.6923	0.8356	0.9050	0.7087	0.8229	0.9158
2715	985	0.6916	0.8360	0.9083	0.6916	0.8303	0.9217
2716	985	0.6913	0.8358	0.9120	0.6853	0.8396	0.9225
2717	985	0.6915	0.8350	0.9157	0.6565	0.8247	0.9284
2718	984	0.6904	0.8347	0.9192	0.6722	0.8318	0.9310
2719	983	0.6903	0.8343	0.9220	0.6760	0.8342	0.9371
2720	983	0.6898	0.8334	0.9247	0.6711	0.8343	0.9386
2721	982	0.6897	0.8336	0.9274	0.6783	0.8467	0.9407
2722	982	0.6896	0.8342	0.9303	0.6764	0.8473	0.9294
2723	980	0.6895	0.8344	0.9332	0.6769	0.8455	0.9297
2724	980	0.6897	0.8342	0.9361	0.6762	0.8541	0.9260
2725	979	0.6889	0.8339	0.9387	0.6773	0.8605	0.9236
2726	979	0.6882	0.8334	0.9400	0.6818	0.8684	0.9349
2727	979	0.6871	0.8335	0.9411	0.6918	0.8320	0.9336
2728	979	0.6868	0.8337	0.9417	0.7136	0.8212	0.9453
2729	979	0.6872	0.8336	0.9427	0.7192	0.8068	0.9555
2730	979	0.6883	0.8337	0.9430	0.6892	0.8186	0.9563
2731	979	0.6887	0.8338	0.9430	0.7115	0.8146	0.9374
2732	979	0.6893	0.8338	0.9431	0.6972	0.8052	0.9424
2733	979	0.6898	0.8336	0.9430	0.6974	0.8349	0.9565
2734	978	0.6904	0.8328	0.9429	0.6966	0.8378	0.9599
2735	978	0.6908	0.8327	0.9434	0.6961	0.8294	0.9634
2736	977	0.6909	0.8323	0.9440	0.7001	0.8331	0.9660
2737	976	0.6910	0.8316	0.9452	0.6834	0.8343	0.9601
2738	976	0.6908	0.8304	0.9461	0.6811	0.8272	0.9452
2739	976	0.6903	0.8287	0.9467	0.6816	0.8250	0.9418
2740	976	0.6895	0.8283	0.9471	0.6829	0.8355	0.9381
2741	976	0.6877	0.8282	0.9474	0.6969	0.8365	0.9460
2742	976	0.6864	0.8292	0.9467	0.6817	0.8280	0.9364
2743	975	0.6861	0.8296	0.9459	0.6825	0.8329	0.9322
2744	975	0.6856	0.8313	0.9461	0.6913	0.8339	0.9381
2745	975	0.6856	0.8329	0.9459	0.6854	0.8303	0.9378
2746	975	0.6855	0.8334	0.9451	0.6921	0.8276	0.9365
2747	975	0.6858	0.8343	0.9438	0.6875	0.8439	0.9429
2748	974	0.6859	0.8353	0.9423	0.6780	0.8360	0.9447
2749	973	0.6856	0.8356	0.9403	0.6782	0.8371	0.9554
2750	973	0.6855	0.8354	0.9386	0.6741	0.8307	0.9459
2751	973	0.6857	0.8358	0.9368	0.6691	0.8241	0.9503
2752	971	0.6854	0.8360	0.9351	0.6717	0.8232	0.9424
2753	971	0.6852	0.8354	0.9336	0.6689	0.8179	0.9536
2754	971	0.6841	0.8343	0.9318	0.6849	0.8316	0.9383
2755	971	0.6837	0.8335	0.9302	0.6836	0.8300	0.9353
2756	971	0.6829	0.8325	0.9290	0.6988	0.8569	0.9430
2757	970	0.6820	0.8318	0.9273	0.6957	0.8440	0.9375
2758	970	0.6819	0.8314	0.9263	0.6965	0.8492	0.9356
2759	969	0.6817	0.8305	0.9251	0.7019	0.8594	0.9298
2760	969	0.6815	0.8289	0.9237	0.6988	0.8530	0.9239
2761	969	0.6818	0.8281	0.9225	0.6942	0.8409	0.9157
2762	969	0.6819	0.8271	0.9208	0.6805	0.8309	0.9183
2763	969	0.6823	0.8262	0.9195	0.6859	0.8363	0.9019
2764	969	0.6832	0.8254	0.9180	0.6747	0.8294	0.8989
2765	968	0.6831	0.8247	0.9171	0.6763	0.8213	0.8990
2766	968	0.6822	0.8242	0.9158	0.6703	0.8084	0.9018
2767	966	0.6806	0.8240	0.9152	0.6707	0.8085	0.8973
2768	966	0.6792	0.8232	0.9150	0.6624	0.8090	0.9012
2769	964	0.6764	0.8216	0.9147	0.6706	0.8146	0.8963
2770	963	0.6737	0.8205	0.9146	0.6828	0.8203	0.9120
2771	963	0.6709	0.8182	0.9142	0.6875	0.8062	0.9061
2772	963	0.6676	0.8154	0.9143	0.6817	0.8041	0.9077
2773	962	0.6645	0.8126	0.9148	0.6861	0.8161	0.9150
2774	961	0.6619	0.8099	0.9159	0.6798	0.8116	0.9139
2775	961	0.6600	0.8073	0.9171	0.6843	0.8074	0.9122
2776	961	0.6580	0.8050	0.9195	0.6907	0.8036	0.9143
2777	961	0.6565	0.8031	0.9223	0.6698	0.8061	0.9180
2778	961	0.6549	0.8007	0.9255	0.6465	0.8069	0.9223
2779	960	0.6532	0.7989	0.9279	0.6453	0.8250	0.9230
2780	960	0.6520	0.7985	0.9303	0.6485	0.8108	0.9311
2781	960	0.6511	0.7980	0.9328	0.6283	0.8163	0.9358
2782	960	0.6498	0.7973	0.9355	0.6293	0.8170	0.9329
2783	959	0.6477	0.7968	0.9376	0.6247	0.7927	0.9273
2784	959	0.6453	0.7974	0.9395	0.6195	0.7878	0.9310
2785	959	0.6433	0.7980	0.9410	0.6212	0.7840	0.9365
2786	958	0.6412	0.7981	0.9422	0.6312	0.7740	0.9430
2787	958	0.6396	0.7984	0.9439	0.6324	0.7664	0.9500
2788	957	0.6385	0.7990	0.9452	0.6365	0.7776	0.9601
2789	957	0.6373	0.7995	0.9462	0.6359	0.7813	0.9702
2790	956	0.6369	0.7997	0.9466	0.6356	0.7625	0.9788
2791	956	0.6373	0.8000	0.9470	0.6296	0.7632	0.9622
2792	956	0.6371	0.7989	0.9479	0.6404	0.7986	0.9561
2793	956	0.6370	0.7983	0.9483	0.6406	0.7960	0.9630
2794	956	0.6374	0.7963	0.9485	0.6361	0.7969	0.9642
2795	956	0.6376	0.7941	0.9484	0.6304	0.8071	0.9643
2796	955	0.6380	0.7924	0.9482	0.6280	0.8225	0.9545
2797	953	0.6380	0.7907	0.9478	0.6318	0.8179	0.9463
2798	953	0.6379	0.7893	0.9471	0.6339	0.8188	0.9447
2799	952	0.6371	0.7883	0.9462	0.6399	0.8198	0.9549
2800	951	0.6366	0.7880	0.9452	0.6566	0.8215	0.9462
2801	951	0.6358	0.7874	0.9439	0.6608	0.8170	0.9378
2802	951	0.6356	0.7870	0.9428	0.6600	0.8105	0.9280
2803	950	0.6353	0.7872	0.9410	0.6549	0.8153	0.9330
2804	950	0.6353	0.7876	0.9397	0.6414	0.7970	0.9467
2805	948	0.6348	0.7865	0.9387	0.6465	0.7962	0.9412
2806	947	0.6344	0.7852	0.9376	0.6375	0.7664	0.9386
2807	947	0.6340	0.7838	0.9370	0.6355	0.7611	0.9318
2808	947	0.6338	0.7818	0.9358	0.6335	0.7498	0.9224
2809	946	0.6337	0.7790	0.9348	0.6188	0.7451	0.9215
2810	946	0.6341	0.7761	0.9346	0.6189	0.7487	0.9194
2811	945	0.6342	0.7731	0.9342	0.6130	0.7503	0.9194
2812	945	0.6345	0.7701	0.9331	0.6189	0.7586	0.9243
2813	945	0.6339	0.7669	0.9318	0.6170	0.7629	0.9274
2814	945	0.6327	0.7639	0.9307	0.6307	0.7713	0.9424
2815	944	0.6321	0.7614	0.9299	0.6286	0.7683	0.9357
2816	944	0.6314	0.7583	0.9283	0.6295	0.7736	0.9284
2817	944	0.6311	0.7555	0.9261	0.6285	0.7703	0.9318
2818	944	0.6305	0.7529	0.9239	0.6284	0.7629	0.9356
2819	943	0.6306	0.7514	0.9222	0.6270	0.7611	0.9483
2820	942	0.6308	0.7503	0.9207	0.6252	0.7583	0.9343
2821	942	0.6310	0.7494	0.9198	0.6269	0.7514	0.9306
2822	940	0.6317	0.7489	0.9185	0.6416	0.7458	0.9419
2823	938	0.6320	0.7486	0.9173	0.6347	0.7443	0.9341
2824	938	0.6322	0.7486	0.9154	0.6488	0.7435	0.9262
2825	938	0.6324	0.7478	0.9133	0.6397	0.7426	0.9150
2826	938	0.6329	0.7467	0.9109	0.6321	0.7434	0.9088
2827	938	0.6329	0.7452	0.9077	0.6439	0.7472	0.9089
2828	938	0.6333	0.7440	0.9050	0.6391	0.7371	0.8924
2829	938	0.6334	0.7424	0.9024	0.6331	0.7279	0.8929
2830	936	0.6332	0.7398	0.8997	0.6315	0.7311	0.8859
2831	934	0.6327	0.7374	0.8963	0.6390	0.7285	0.8948
2832	934	0.6328	0.7354	0.8925	0.6405	0.7326	0.8941
2833	934	0.6328	0.7326	0.8895	0.6393	0.7291	0.9012
2834	934	0.6329	0.7298	0.8872	0.6368	0.7311	0.8896
2835	934	0.6322	0.7265	0.8845	0.6264	0.7422	0.8893
2836	934	0.6316	0.7234	0.8824	0.6178	0.7486	0.8704
2837	933	0.6306	0.7200	0.8803	0.6251	0.7408	0.8713
2838	933	0.6296	0.7164	0.8790	0.6282	0.7332	0.8690
2839	933	0.6290	0.7132	0.8783	0.6312	0.7348	0.8628
2840	931	0.6277	0.7098	0.8777	0.6380	0.7379	0.8667
2841	931	0.6263	0.7068	0.8776	0.6334	0.7334	0.8643
2842	930	0.6252	0.7041	0.8774	0.6223	0.7055	0.8639
2843	930	0.6242	0.7011	0.8774	0.6171	0.7022	0.8508
2844	930	0.6232	0.6985	0.8774	0.6274	0.7121	0.8527
2845	929	0.6223	0.6959	0.8779	0.6271	0.6892	0.8602
2846	929	0.6216	0.6938	0.8783	0.6281	0.6802	0.8729
2847	929	0.6213	0.6918	0.8794	0.6237	0.6648	0.8737
2848	928	0.6212	0.6899	0.8805	0.6207	0.6647	0.8825
2849	928	0.6215	0.6877	0.8821	0.6233	0.6597	0.8726
2850	927	0.6218	0.6859	0.8835	0.6160	0.6532	0.8833
2851	927	0.6217	0.6842	0.8853	0.6152	0.6620	0.8908
2852	927	0.6211	0.6823	0.8867	0.6115	0.6636	0.8946
2853	927	0.6205	0.6806	0.8881	0.6061	0.6612	0.8890
2854	926	0.6202	0.6794	0.8898	0.6036	0.6597	0.8874
2855	926	0.6203	0.6793	0.8916	0.6073	0.6569	0.8875
2856	926	0.6206	0.6794	0.8940	0.6146	0.6637	0.8954
2857	926	0.6203	0.6793	0.8959	0.6176	0.6686	0.9065
2858	926	0.6196	0.6806	0.8973	0.6223	0.6757	0.9093
2859	925	0.6184	0.6828	0.8981	0.6280	0.6812	0.9170
2860	925	0.6178	0.6862	0.8982	0.6239	0.6943	0.9188
2861	923	0.6175	0.6893	0.8980	0.6261	0.6933	0.9088
2862	922	0.6167	0.6930	0.8987	0.6322	0.6968	0.9081
2863	922	0.6165	0.6974	0.8992	0.6262	0.6907	0.9119
2864	922	0.6164	0.7012	0.8998	0.6161	0.6859	0.8990
2865	922	0.6162	0.7050	0.9002	0.6234	0.6964	0.9024
2866	921	0.6164	0.7090	0.9010	0.6263	0.7032	0.9068
2867	920	0.6164	0.7129	0.9019	0.6245	0.7034	0.9077
2868	920	0.6168	0.7169	0.9030	0.6241	0.7034	0.9115
2869	920	0.6166	0.7206	0.9040	0.6190	0.7094	0.9011
2870	920	0.6161	0.7241	0.9050	0.6094	0.7234	0.8944
2871	920	0.6155	0.7277	0.9054	0.5987	0.7356	0.8916
2872	920	0.6147	0.7306	0.9062	0.6091	0.7483	0.8780
2873	920	0.6152	0.7330	0.9068	0.6127	0.7436	0.8768
2874	920	0.6157	0.7351	0.9079	0.6046	0.7524	0.8904
2875	920	0.6161	0.7372	0.9091	0.6112	0.7627	0.8960
2876	920	0.6163	0.7392	0.9103	0.6104	0.7560	0.9057
2877	920	0.6169	0.7417	0.9121	0.6083	0.7589	0.9035
2878	920	0.6173	0.7441	0.9135	0.6095	0.7622	0.9099
2879	919	0.6176	0.7462	0.9151	0.6051	0.7558	0.9097
2880	918	0.6181	0.7482	0.9169	0.6158	0.7577	0.9146
2881	916	0.6187	0.7502	0.9185	0.6095	0.7564	0.9206
2882	915	0.6188	0.7515	0.9200	0.6053	0.7555	0.9308
2883	915	0.6194	0.7524	0.9214	0.6090	0.7667	0.9205
2884	915	0.6207	0.7525	0.9229	0.6084	0.7531	0.9363
2885	915	0.6215	0.7523	0.9252	0.6350	0.7531	0.9338
2886	914	0.6228	0.7526	0.9278	0.6385	0.7462	0.9366
2887	914	0.6239	0.7524	0.9299	0.6421	0.7499	0.9390
2888	913	0.6247	0.7520	0.9315	0.6328	0.7398	0.9408
2889	912	0.6262	0.7515	0.9327	0.6290	0.7493	0.9428
2890	912	0.6276	0.7511	0.9338	0.6339	0.7566	0.9386
2891	911	0.6291	0.7508	0.9347	0.6341	0.7559	0.9471
2892	910	0.6308	0.7509	0.9351	0.6364	0.7538	0.9532
2893	909	0.6321	0.7521	0.9358	0.6403	0.7515	0.9508
2894	909	0.6340	0.7531	0.9362	0.6201	0.7425	0.9397
2895	908	0.6360	0.7540	0.9359	0.6252	0.7469	0.9282
2896	908	0.6376	0.7542	0.9364	0.6301	0.7367	0.9303
2897	907	0.6390	0.7547	0.9359	0.6311	0.7436	0.9342
2898	907	0.6395	0.7549	0.9357	0.6442	0.7519	0.9426
2899	907	0.6398	0.7553	0.9357	0.6317	0.7482	0.9412
2900	907	0.6396	0.7553	0.9353	0.6329	0.7516	0.9361
2901	907	0.6395	0.7558	0.9347	0.6477	0.7424	0.9364
2902	907	0.6396	0.7557	0.9340	0.6422	0.7497	0.9314
2903	905	0.6393	0.7551	0.9335	0.6462	0.7554	0.9318
2904	905	0.6389	0.7543	0.9325	0.6484	0.7577	0.9211
2905	904	0.6379	0.7539	0.9309	0.6493	0.7882	0.9300
2906	904	0.6367	0.7536	0.9293	0.6555	0.7801	0.9319
2907	902	0.6358	0.7531	0.9280	0.6565	0.7804	0.9234
2908	902	0.6346	0.7517	0.9274	0.6491	0.7704	0.9327
2909	902	0.6332	0.7505	0.9271	0.6427	0.7660	0.9252
2910	902	0.6305	0.7484	0.9269	0.6469	0.7575	0.9283
2911	902	0.6274	0.7466	0.9266	0.6454	0.7565	0.9361
2912	902	0.6245	0.7453	0.9261	0.6374	0.7507	0.9288
2913	901	0.6214	0.7440	0.9256	0.6314	0.7503	0.9251
2914	899	0.6178	0.7433	0.9245	0.6316	0.7489	0.9250
2915	898	0.6146	0.7422	0.9238	0.6267	0.7414	0.9261
2916	897	0.6111	0.7408	0.9229	0.6238	0.7346	0.9226
2917	897	0.6072	0.7393	0.9223	0.6117	0.7449	0.9146
2918	897	0.6030	0.7360	0.9209	0.6104	0.7430	0.9107
2919	897	0.5983	0.7334	0.9193	0.5962	0.7314	0.9061
2920	897	0.5939	0.7307	0.9179	0.5964	0.7110	0.9124
2921	896	0.5893	0.7280	0.9164	0.5948	0.7061	0.9233
2922	896	0.5849	0.7255	0.9149	0.5626	0.6911	0.9290
2923	895	0.5790	0.7235	0.9135	0.5668	0.7068	0.9354
2924	895	0.5729	0.7223	0.9123	0.5597	0.7153	0.9298
2925	895	0.5665	0.7221	0.9116	0.5555	0.7198	0.9233
2926	894	0.5604	0.7218	0.9116	0.5579	0.7255	0.9094
2927	893	0.5546	0.7220	0.9113	0.5614	0.7215	0.9136
2928	893	0.5486	0.7217	0.9109	0.5584	0.7217	0.9078
2929	893	0.5421	0.7216	0.9105	0.5517	0.7184	0.9061
2930	892	0.5358	0.7210	0.9099	0.5438	0.7076	0.8955
2931	892	0.5293	0.7205	0.9097	0.5384	0.7136	0.8912
2932	892	0.5228	0.7205	0.9096	0.5453	0.7133	0.8887
2933	892	0.5162	0.7213	0.9096	0.5364	0.7031	0.8948
2934	892	0.5093	0.7227	0.9090	0.5309	0.7044	0.8881
2935	892	0.5033	0.7243	0.9083	0.5005	0.7071	0.8950
2936	892	0.4969	0.7254	0.9068	0.4927	0.7266	0.9057
2937	892	0.4906	0.7264	0.9056	0.4773	0.7444	0.9107
2938	892	0.4845	0.7268	0.9048	0.4797	0.7449	0.9253
2939	892	0.4779	0.7275	0.9046	0.4854	0.7524	0.9168
2940	891	0.4713	0.7276	0.9047	0.4783	0.7355	0.9170
2941	891	0.4651	0.7276	0.9050	0.4614	0.7305	0.9122
2942	891	0.4593	0.7277	0.9052	0.4524	0.7298	0.9005
2943	890	0.4542	0.7270	0.9059	0.4487	0.7317	0.9054
2944	889	0.4495	0.7260	0.9068	0.4329	0.7297	0.9039
2945	889	0.4446	0.7249	0.9078	0.4311	0.7321	0.9108
2946	889	0.4410	0.7247	0.9086	0.4229	0.7407	0.9085
2947	889	0.4377	0.7243	0.9099	0.4124	0.7318	0.9119
2948	889	0.4360	0.7240	0.9108	0.4080	0.7334	0.8980
2949	888	0.4347	0.7233	0.9110	0.4012	0.7398	0.8997
2950	888	0.4338	0.7217	0.9109	0.4026	0.7312	0.9037
2951	888	0.4334	0.7202	0.9100	0.3944	0.7416	0.9039
2952	888	0.4331	0.7185	0.9095	0.3966	0.7247	0.9174
2953	888	0.4335	0.7172	0.9090	0.4038	0.7229	0.9152
2954	888	0.4347	0.7163	0.9090	0.4068	0.7209	0.9113
2955	888	0.4367	0.7152	0.9094	0.4144	0.6886	0.9109
2956	888	0.4388	0.7142	0.9099	0.4213	0.6890	0.9134
2957	888	0.4418	0.7132	0.9106	0.4227	0.6867	0.9161
2958	887	0.4450	0.7121	0.9106	0.4457	0.6970	0.9145
2959	887	0.4488	0.7104	0.9102	0.4488	0.6938	0.9188
2960	887	0.4532	0.7094	0.9098	0.4579	0.7002	0.9194
2961	887	0.4576	0.7076	0.9101	0.4605	0.7085	0.9094
2962	887	0.4628	0.7046	0.9099	0.4547	0.7046	0.9084
2963	886	0.4686	0.7013	0.9096	0.4707	0.7087	0.9025
2964	886	0.4748	0.6974	0.9098	0.4771	0.7081	0.9037
2965	886	0.4809	0.6940	0.9094	0.4877	0.7038	0.9058
2966	886	0.4869	0.6907	0.9091	0.4928	0.7073	0.9112
2967	886	0.4930	0.6877	0.9088	0.5016	0.7040	0.9107
2968	886	0.4991	0.6860	0.9085	0.5027	0.7068	0.9180
2969	886	0.5054	0.6837	0.9080	0.5081	0.7047	0.9224
2970	886	0.5118	0.6819	0.9071	0.5097	0.7043	0.9101
2971	886	0.5173	0.6794	0.9061	0.5177	0.6972	0.8974
2972	886	0.5229	0.6771	0.9046	0.5230	0.7073	0.9024
2973	885	0.5280	0.6743	0.9032	0.5187	0.6890	0.9063
2974	885	0.5330	0.6704	0.9017	0.5296	0.6629	0.8953
2975	883	0.5384	0.6664	0.8997	0.5492	0.6502	0.8951
2976	882	0.5436	0.6625	0.8980	0.5476	0.6443	0.9085
2977	881	0.5486	0.6586	0.8967	0.5491	0.6404	0.9092
2978	881	0.5535	0.6556	0.8952	0.5552	0.6398	0.9077
2979	880	0.5584	0.6527	0.8931	0.5595	0.6463	0.9038
2980	880	0.5629	0.6499	0.8914	0.5654	0.6452	0.9034
2981	880	0.5679	0.6468	0.8899	0.5784	0.6322	0.9003
2982	879	0.5725	0.6438	0.8881	0.5837	0.6414	0.8934
2983	879	0.5771	0.6409	0.8866	0.5822	0.6340	0.8885
2984	879	0.5816	0.6381	0.8853	0.5902	0.6356	0.8808
2985	878	0.5860	0.6352	0.8838	0.5859	0.6311	0.8857
2986	878	0.5906	0.6329	0.8818	0.5853	0.6106	0.8729
2987	876	0.5951	0.6315	0.8804	0.5895	0.6053	0.8576
2988	876	0.5970	0.6307	0.8797	0.6007	0.6111	0.8602
2989	874	0.5992	0.6301	0.8785	0.6017	0.6111	0.8715
2990	873	0.6014	0.6296	0.8771	0.6109	0.6288	0.8667
2991	873	0.6036	0.6291	0.8756	0.6145	0.6350	0.8585
2992	873	0.6059	0.6283	0.8742	0.6149	0.6324	0.8698
2993	872	0.6080	0.6274	0.8727	0.6277	0.6305	0.8798
2994	872	0.6096	0.6271	0.8712	0.6234	0.6301	0.8782
2995	872	0.6112	0.6263	0.8698	0.6232	0.6315	0.8724
2996	871	0.6130	0.6258	0.8687	0.6300	0.6266	0.8644
2997	871	0.6145	0.6251	0.8679	0.6330	0.6349	0.8641
2998	871	0.6165	0.6247	0.8666	0.6358	0.6311	0.8573
2999	871	0.6189	0.6258	0.8661	0.6411	0.6269	0.8588
